Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000006567,Atp7b,Gene Expression,-7.788092306046081e-05,0.9582609051383921,0.9712598877200107,173,0.06317969450558364,162
ENSMUSG00000023892,Zfp51,Gene Expression,-8.120722212710578e-05,0.9587291653487993,0.971581839538645,294,0.12162321573574458,269
ENSMUSG00000055643,Ubqln5,Gene Expression,-8.145992562304722e-05,0.9572234457746702,0.9705641895961132,21,0.014541942484053027,21
ENSMUSG00000073007,Tent5d,Gene Expression,-8.2184134879397e-05,0.9558980416152685,0.9698809259864036,18,0.007036028418851546,17
ENSMUSG00000033850,Olfr1015,Gene Expression,-8.230683886445801e-05,0.9563751896334038,0.9700598914925117,15,0.00822795712220193,15
ENSMUSG00000002108,Nr1h3,Gene Expression,-8.77386209092155e-05,0.9594901205270399,0.9720984667001349,370,0.1696323076458718,319
ENSMUSG00000076757,Tcrg-C4,Gene Expression,-8.824956991441399e-05,0.9577782517833271,0.9708723863868287,27,0.014241890524195661,26
ENSMUSG00000022387,Brd1,Gene Expression,-9.006824230011008e-05,0.9598695149011398,0.9723301325568916,2176,0.8908474008751731,1285
ENSMUSG00000094822,Olfr243,Gene Expression,-9.074037270259152e-05,0.00020937080160554622,0.0004006866844017534,1,0.0003026969135266759,1
ENSMUSG00000029524,Sirt4,Gene Expression,-9.158522010260305e-05,0.9600442278962682,0.9724562103244482,1461,0.5754144695020993,991
ENSMUSG00000095061,E030018B13Rik,Gene Expression,-9.414369965260322e-05,0.9588949435958916,0.9716498522658715,31,0.017382852630632294,30
ENSMUSG00000005320,Fgfr4,Gene Expression,-9.513710079444188e-05,0.9583169955022979,0.9712658687001398,22,0.013063410726495242,21
ENSMUSG00000093550,Higd1c,Gene Expression,-9.533345602644769e-05,0.9576999276701543,0.9708514100288744,9,0.003033566221659357,9
ENSMUSG00000007050,Lsm2,Gene Expression,-9.743203809115658e-05,0.9606927898305637,0.9727058477895186,562,0.23480426575758112,479
ENSMUSG00000057447,Olfr1205,Gene Expression,-9.785654101161239e-05,0.9562438305867571,0.9700283382877246,13,0.007714086809720018,13
ENSMUSG00000030509,Asb7,Gene Expression,-0.00010041304267894019,0.9610762955560834,0.9728396522440279,1496,0.5968316629510866,1031
ENSMUSG00000044444,Pfn3,Gene Expression,-0.00010172578499772997,0.960601679432036,0.9726644882989096,46,0.020963420878365308,46
ENSMUSG00000036109,Mbnl3,Gene Expression,-0.00010403385341575516,0.9589669145349293,0.9716701256652155,16,0.006310328887724397,16
ENSMUSG00000026584,Scyl3,Gene Expression,-0.00010574239135547818,0.9616947820554984,0.9732620762649307,1253,0.5006994364272918,910
ENSMUSG00000035540,Gc,Gene Expression,-0.00011048081476799908,0.9604766891527139,0.9726397115899174,20,0.009387021607619929,20
ENSMUSG00000049797,Olfr642,Gene Expression,-0.0001139513502166981,0.9607518138334294,0.9727147170296394,17,0.00869592813796634,17
ENSMUSG00000069441,Dsg1a,Gene Expression,-0.00012075736078822583,0.9618482822619292,0.973291949944307,22,0.010188139212003223,22
ENSMUSG00000070983,Olfr270,Gene Expression,-0.00012221695822040775,0.9603150416239332,0.972547570970024,12,0.006116039171186374,12
ENSMUSG00000046924,Vmn1r179,Gene Expression,-0.00012258978646453227,0.9619254771927872,0.973291949944307,16,0.0107613088184438,16
ENSMUSG00000017950,Hnf4a,Gene Expression,-0.0001246002972612945,0.9626180406777192,0.9737381382674832,25,0.011436000574923643,24
ENSMUSG00000004371,Il11,Gene Expression,-0.00012544630926434856,0.9635663300465933,0.9742899638989327,88,0.03888220291260031,86
ENSMUSG00000017049,Ccdc70,Gene Expression,-0.00012626652877955274,0.9621218446843041,0.9733455351751664,19,0.01111859963675063,19
ENSMUSG00000073943,Olfr625-ps1,Gene Expression,-0.00013241671967006093,0.9627211058397298,0.9737914927979537,14,0.006424874255429734,14
ENSMUSG00000067649,Mageb18,Gene Expression,-0.0001331302047963995,0.9624329021359217,0.9736017523332126,11,0.00523238478357072,11
ENSMUSG00000054417,Cyp3a44,Gene Expression,-0.00013320091381179952,0.9533255046573346,0.9680828654105441,4,0.0010670408905974395,4
ENSMUSG00000106350,Gm4869,Gene Expression,-0.0001349712272393611,0.9638898555429027,0.9745661695123434,27,0.012099700639443897,27
ENSMUSG00000066964,Tmem211,Gene Expression,-0.00013920045005093515,0.9645601002797977,0.9750869478583508,29,0.013035615603374342,29
ENSMUSG00000014351,Gip,Gene Expression,-0.00013922687163943906,0.962992159216544,0.9739638478707306,21,0.011996745621229798,20
ENSMUSG00000028639,Ybx1,Gene Expression,-0.00014496244597993766,0.9661077714659623,0.9761456478572184,172,0.07207781175060157,156
ENSMUSG00000043505,Gimap5,Gene Expression,-0.00014809771883978983,0.9659327457698974,0.976070727175555,56,0.029964650381467645,54
ENSMUSG00000060332,Tmc2,Gene Expression,-0.0001491700286098817,0.9650772538070651,0.9755118838168881,17,0.007750436912856086,17
ENSMUSG00000059022,Kcp,Gene Expression,-0.00015294913719655827,0.9667863022298775,0.9766782481077777,65,0.03296693738751365,61
ENSMUSG00000027281,Slx4ip,Gene Expression,-0.00015828183026918503,0.967724464489232,0.9773709011427179,230,0.09739955266411753,218
ENSMUSG00000096822,Olfr344,Gene Expression,-0.0001595557253876912,0.9659979255257802,0.9760856231607612,15,0.005521834299596993,15
ENSMUSG00000046934,Csl,Gene Expression,-0.00016101406673521562,0.9672292769804913,0.9769727526554867,28,0.012564451935518185,28
ENSMUSG00000076889,Traj41,Gene Expression,-0.0001627144416302977,0.9642983138545953,0.9749282153343153,12,0.005119415030193543,12
ENSMUSG00000012396,Nanog,Gene Expression,-0.00016683063469345144,0.9664089659010349,0.9763989928013379,14,0.005938102940671756,14
ENSMUSG00000017922,Prl3c1,Gene Expression,-0.00016692867719513046,0.9671128021033684,0.9769060938670208,14,0.010586160903078512,14
ENSMUSG00000028185,Dnase2b,Gene Expression,-0.00016705267702071556,0.9677965095123713,0.9773926548420525,25,0.01651627441796253,24
ENSMUSG00000003355,Fkbp11,Gene Expression,-0.00016947706346681125,0.9689839364441091,0.9781834709476472,150,0.05545912463166564,135
ENSMUSG00000044485,Klk1b11,Gene Expression,-0.00016954913022910377,0.967424610644469,0.9771190535068771,15,0.010459346375222047,15
ENSMUSG00000037085,Trmt12,Gene Expression,-0.00017756513743371474,0.9700905202217258,0.9788920506481822,996,0.3955956452432734,748
ENSMUSG00000056184,Olfr283,Gene Expression,-0.00018220554257264445,0.9694527772888506,0.978601625002134,20,0.009802927324092582,20
ENSMUSG00000042845,Wfdc12,Gene Expression,-0.00018374268569976908,0.9696040893557529,0.978601625002134,24,0.01275605109613545,23
ENSMUSG00000027077,Smtnl1,Gene Expression,-0.00018413184926699224,0.9679700322087743,0.9774766453504604,7,0.0028743285049184692,7
ENSMUSG00000094690,1600014C23Rik,Gene Expression,-0.0001862088413790501,0.9707505299178196,0.9793537824507166,68,0.028873165451159886,66
ENSMUSG00000044040,Olfr1497,Gene Expression,-0.0001877518558090562,0.9703043172005499,0.9790056906394704,28,0.012568087783712894,28
ENSMUSG00000024973,Plaat5,Gene Expression,-0.00018792132425482331,0.970907495148104,0.9794610773135646,59,0.024167613213275457,58
ENSMUSG00000069294,Vmn1r197,Gene Expression,-0.00018809566850835297,0.970275815430703,0.9790056906394704,21,0.013160512242223426,21
ENSMUSG00000007591,Tssk4,Gene Expression,-0.00019394543913714202,0.9714474369002155,0.9798014696874431,44,0.018052148265842786,44
ENSMUSG00000029882,2210010C04Rik,Gene Expression,-0.000197303645138194,0.9588966969085166,0.9716498522658715,2,0.0014404780270404198,2
ENSMUSG00000022056,Adam7,Gene Expression,-0.00019762234903527909,0.010773503728633838,0.017994894196143797,1,9.952018424924829e-05,1
ENSMUSG00000028165,Cisd2,Gene Expression,-0.00019797739286288668,0.9724915984460585,0.9806501700342933,3469,1.394383307010925,1617
ENSMUSG00000051113,Fam71e1,Gene Expression,-0.00019831842054406746,0.9724347827048103,0.9806439768058097,232,0.10153377907169503,217
ENSMUSG00000064308,2410137M14Rik,Gene Expression,-0.0002002490544200053,0.9721389798808944,0.9804478600508165,53,0.022996833328332186,51
ENSMUSG00000046196,Ttc39d,Gene Expression,-0.0002023801740645935,0.9722793235225975,0.980538301569092,32,0.012307052856713477,30
ENSMUSG00000033970,Rfc3,Gene Expression,-0.0002062487298032125,0.9733643139875146,0.9812234309676711,259,0.11163404891479148,241
ENSMUSG00000069421,Olfr810,Gene Expression,-0.00020779594161834152,0.9710765801015826,0.9795805868497616,10,0.004523668100252402,10
ENSMUSG00000101918,Olfr1225,Gene Expression,-0.00021207974089561098,0.973022052014564,0.9810317156708265,18,0.01068996914639468,18
ENSMUSG00000070732,Rbm44,Gene Expression,-0.0002195128480459035,0.9742855097055019,0.9819947474827693,26,0.011710458858590045,26
ENSMUSG00000050195,Scd4,Gene Expression,-0.00022370786038910647,0.9751397459189861,0.982536282979733,80,0.039074624188318634,78
ENSMUSG00000041722,Khdc1c,Gene Expression,-0.00022678399688073043,0.9726203609973931,0.9807289092341367,8,0.003952839051645162,8
ENSMUSG00000023083,H2-M10.2,Gene Expression,-0.00022691744261791767,0.9745506226253207,0.9821123599981881,18,0.011610241341791696,17
ENSMUSG00000046846,Spesp1,Gene Expression,-0.0002282018766967082,0.9743821837641853,0.9819947474827693,20,0.009670528988839324,20
ENSMUSG00000022440,C1qtnf6,Gene Expression,-0.00022821643344972506,0.975885592814959,0.9828946597353537,168,0.08377708624320984,159
ENSMUSG00000041915,Ammecr1l,Gene Expression,-0.00023114169631286352,0.9763697739991748,0.9831264824617322,2370,0.9788141548543071,1396
ENSMUSG00000075202,Olfr1042,Gene Expression,-0.00023185601858686776,0.9741231492888929,0.9818860974550057,12,0.006539840754830009,12
ENSMUSG00000069248,Serpinb6e,Gene Expression,-0.00023234726653486825,0.9754847031706348,0.982622137859813,16,0.006342130267793404,16
ENSMUSG00000078598,Skint5,Gene Expression,-0.0002336430605274354,0.9751743689123467,0.982536282979733,18,0.008692266491233416,18
ENSMUSG00000038209,Itln1,Gene Expression,-0.00023404553848215158,0.9754596712385304,0.982622137859813,18,0.010533068282102652,18
ENSMUSG00000074847,Gm10775,Gene Expression,-0.00023460926798004935,0.97607926571604,0.9829874037331809,30,0.013453039411616175,30
ENSMUSG00000032409,Atr,Gene Expression,-0.0002397882679383495,0.9773254120946893,0.9837995414811609,305,0.11662152398491489,277
ENSMUSG00000044322,Dsc1,Gene Expression,-0.0002410402255541591,0.9765607961996001,0.9832676653514392,21,0.01189342219221506,21
ENSMUSG00000023993,Treml1,Gene Expression,-0.00024842871134845754,0.9779587353348673,0.9842655214375053,39,0.0151576421475732,38
ENSMUSG00000062873,Olfr1355,Gene Expression,-0.0002486348992474341,0.9728929898801013,0.9809526983879394,6,0.003763419890377489,6
ENSMUSG00000091874,Vmn1r56,Gene Expression,-0.00025067007952669907,0.9556596100038692,0.9697312576873,2,0.0024851191621278745,2
ENSMUSG00000031138,F9,Gene Expression,-0.00025128893889172593,0.9770269032483747,0.9835834485596706,11,0.008414266906075963,11
ENSMUSG00000095640,Olfr1434,Gene Expression,-0.0002519171093666066,0.9763233284424022,0.9831264824617322,15,0.009582257097136497,15
ENSMUSG00000110430,Cmtm1,Gene Expression,-0.000256221512524674,0.9767459239092935,0.9834028988862519,7,0.0033622835190367656,7
ENSMUSG00000034452,Slc24a1,Gene Expression,-0.0002578608963198652,0.9752895497318881,0.9825796842858199,7,0.002108741352345768,7
ENSMUSG00000045275,Lca5l,Gene Expression,-0.00025835288226438313,0.9793884935941966,0.9856019827371238,96,0.03875818101146836,93
ENSMUSG00000065968,Ifitm7,Gene Expression,-0.0002647861665423197,0.9797142354655195,0.9857760039894313,34,0.01586935316749644,33
ENSMUSG00000057503,Olfr1459,Gene Expression,-0.00027169189075525077,0.08049365009235454,0.12120394620193317,1,0.0009413194204919114,1
ENSMUSG00000044681,Cnpy1,Gene Expression,-0.00027756618290230916,0.9570811070052216,0.9705616905140372,2,0.001749087239160638,2
ENSMUSG00000029814,Igf2bp3,Gene Expression,-0.00027802190167068184,0.9807023324427848,0.9865137507762123,15,0.007283567942754162,14
ENSMUSG00000006490,Prl8a9,Gene Expression,-0.0002780570781614964,0.9801730073645509,0.9860838032085043,11,0.0056094580926727535,10
ENSMUSG00000050954,Zfp169,Gene Expression,-0.00028528423692575214,0.9826772839796694,0.9879583628132521,403,0.1615757257563671,356
ENSMUSG00000063188,Olfr107,Gene Expression,-0.00028725923628607783,0.9823507374830702,0.9878124952856521,20,0.0074310003810386235,20
ENSMUSG00000045826,Ptprcap,Gene Expression,-0.0002873248568542738,0.9826032846578749,0.9879583628132521,42,0.014844802100002285,41
ENSMUSG00000046862,Pramef8,Gene Expression,-0.0002878380691243892,0.9829914267524138,0.988046023503491,752,0.31077853377781994,610
ENSMUSG00000075156,Olfr1128,Gene Expression,-0.0002903673378299821,0.12220500084538655,0.17969084236455593,1,0.000166905680694283,1
ENSMUSG00000046108,Il17c,Gene Expression,-0.0002931412995895773,0.9829025589593219,0.9880080158415124,30,0.01571925446641162,29
ENSMUSG00000025076,Casp7,Gene Expression,-0.0002940553901188485,0.9836264475437049,0.9883762922719651,117,0.04942544886361667,111
ENSMUSG00000037813,D630003M21Rik,Gene Expression,-0.0002968727917674211,0.9839671660152254,0.9886314963361768,140,0.06781903963528194,137
ENSMUSG00000035427,Mageb4,Gene Expression,-0.0002997175822800675,0.1486471987217468,0.21593008479682063,1,0.00034935666809499555,1
ENSMUSG00000062314,Olfr1505,Gene Expression,-0.0003023041178212273,0.9830522605763476,0.988055850559545,9,0.004702498506233572,9
ENSMUSG00000090470,Prr23a3,Gene Expression,-0.0003028274379559711,0.983982598745923,0.9886314963361768,20,0.013075661500462724,20
ENSMUSG00000100916,Lhb,Gene Expression,-0.000306852519171959,0.9842680524729228,0.9888156232910763,16,0.006348361408136796,16
ENSMUSG00000070546,Mrgprb3,Gene Expression,-0.0003078417434329351,0.984247328982427,0.9888156232910763,15,0.005799412041097212,15
ENSMUSG00000021640,Naip1,Gene Expression,-0.0003098792233135886,0.9844259061898533,0.9888715357688056,12,0.004430578920380268,12
ENSMUSG00000052131,Akr1b7,Gene Expression,-0.0003111100386264561,0.9843267710458556,0.9888232803820286,12,0.005116139957346289,12
ENSMUSG00000118215,Vmn1r55,Gene Expression,-0.0003133279044656729,0.9847133969138384,0.9890673797240491,9,0.005853114521381264,9
ENSMUSG00000079421,4930402F06Rik,Gene Expression,-0.00031357254584085757,0.9855067180953738,0.9895145390159736,22,0.01001491718471332,22
ENSMUSG00000054406,Olfr411,Gene Expression,-0.000313926492873671,0.9855262104688858,0.9895145390159736,18,0.00991044727514011,18
ENSMUSG00000095664,Vmn2r67,Gene Expression,-0.000314965236965209,0.9853052721689579,0.9894629308801061,22,0.011080155847343232,22
ENSMUSG00000020669,Sh3yl1,Gene Expression,-0.00031568157635827014,0.9862475596167732,0.990033342343801,543,0.21427239620803032,465
ENSMUSG00000038527,C1rl,Gene Expression,-0.0003177246694385828,0.9863021453466914,0.9900367818221469,76,0.03580950514688071,74
ENSMUSG00000037278,Tmem97,Gene Expression,-0.0003227722789654788,0.9870662187940835,0.9907009732951145,527,0.2280984839494667,448
ENSMUSG00000098470,C1rb,Gene Expression,-0.0003238106056593702,0.9868506565848294,0.9905359909870134,33,0.014373809742210673,33
ENSMUSG00000056426,Nat3,Gene Expression,-0.0003305655832958954,0.9872874543628445,0.9908716324463109,15,0.008572879134102231,15
ENSMUSG00000038888,Ctu1,Gene Expression,-0.00033601986516975995,0.988619525405052,0.9915914302704762,367,0.15369268643693032,335
ENSMUSG00000037689,Tmem247,Gene Expression,-0.00033864406127100534,0.9875651529454266,0.9909961545138654,12,0.0057501787845899216,12
ENSMUSG00000061361,Olfr168,Gene Expression,-0.00034307809373395167,0.9889696730345845,0.9918912211746711,15,0.0073402205557613716,15
ENSMUSG00000095858,Olfr104-ps,Gene Expression,-0.0003455051424803132,0.9882975076782732,0.9914191131676183,6,0.004431311487565743,6
ENSMUSG00000070980,Actl7b,Gene Expression,-0.00034595448567228065,0.9895506367157301,0.9922681963688692,40,0.018836991996740233,37
ENSMUSG00000079451,Tmprss11g,Gene Expression,-0.0003528223361093678,0.9901467009598051,0.9928030849114781,16,0.007777288447636643,16
ENSMUSG00000029379,Cxcl3,Gene Expression,-0.0003560268762401685,0.40398346307070443,0.5292369332077086,1,0.0003318320259288033,1
ENSMUSG00000040086,Tnni3k,Gene Expression,-0.0003564558524841304,0.9907639520463274,0.9930731858911549,35,0.01429050088009049,34
ENSMUSG00000055357,4933400A11Rik,Gene Expression,-0.0003595159805269966,0.9904439340298432,0.9929581418093315,8,0.0034565190308288806,8
ENSMUSG00000029762,Akr1b8,Gene Expression,-0.0003637589443620011,0.9918176734028077,0.9940263926506362,104,0.04530359340142532,102
ENSMUSG00000026785,Pkn3,Gene Expression,-0.00036464703156796494,0.9919340388028179,0.9940400558703398,120,0.06224621913285924,115
ENSMUSG00000028784,Spocd1,Gene Expression,-0.00037545442387386597,0.993170970254512,0.9947644850869684,57,0.025841026349808942,57
ENSMUSG00000048012,Zfp473,Gene Expression,-0.00037580296989029384,0.9931535560674669,0.9947644850869684,39,0.015953134143152,39
ENSMUSG00000073946,Olfr617,Gene Expression,-0.00037732894444677265,0.992803800932542,0.9946561844290489,9,0.005183300967157961,9
ENSMUSG00000091879,Vmn2r17,Gene Expression,-0.0003774231809340008,0.9930247157088095,0.9947644850869684,12,0.008057408283131642,12
ENSMUSG00000070377,Olfr43,Gene Expression,-0.00037802485963360277,0.99311931280892,0.9947644850869684,17,0.010244003847224393,17
ENSMUSG00000091215,Pate1,Gene Expression,-0.00038047990062822746,0.5688706912571175,0.6890190871371012,1,0.0008366850576740413,1
ENSMUSG00000074647,Fam83c,Gene Expression,-0.00038462646536685784,0.9940319764547423,0.995523821785032,19,0.008956549144450732,19
ENSMUSG00000021720,Rnf180,Gene Expression,-0.0003863602228797248,0.9945276781292549,0.9959209287921746,702,0.3133785191073168,599
ENSMUSG00000096083,Gm10428,Gene Expression,-0.0003891475542344762,0.9946220261662044,0.9959391565299651,22,0.0117791978648607,22
ENSMUSG00000061584,Lyg2,Gene Expression,-0.0003911915603881463,0.9949033661252427,0.996098565827268,23,0.00975149058220893,23
ENSMUSG00000067525,Olfr1427,Gene Expression,-0.0003922882129070864,0.995020636727538,0.996153096841765,29,0.017271384164869,29
ENSMUSG00000033808,Tmem87a,Gene Expression,-0.0003955730800838324,0.9956090395669046,0.9966048625578743,1541,0.6384592442627421,1015
ENSMUSG00000049530,Clrn2,Gene Expression,-0.0003963115587460397,0.9955306210781438,0.9966048625578743,44,0.026082992209601565,43
ENSMUSG00000096009,Olfr134,Gene Expression,-0.0003970131672996665,0.6960416060275136,0.7880300216371874,1,0.00038182947273856366,1
